"rowkey","occurrenceID","eventID","catalogNumber","collectionCode","dcterms:type","dcterms:license processed","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","dcterms:references","taxonID","scientificName processed","scientificNameAuthorship","nomenclaturalStatus","taxonRemarks","identificationRemarks","identifiedBy processed","identificationVerificationStatus","identificationVerificationStatus processed","kingdom","phylum processed","class processed","order processed","family processed","genus processed","specificEpithet","infraspecificEpithet","eventDate processed","eventTime","verbatimEventDate","day processed","month processed","year processed","eventDateEnd processed","endDay processed","endMonth processed","endYear processed","locationID","higherGeographyID","higherGeography","islandGroup","island","countryCode","county","gridreference","verbatimLocality","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","georeferenceVerificationStatus processed","georeferenceRemarks","geologicalContextID","basisOfRecord processed","occurrenceStatus processed","occurrenceRemarks","vitality","dynamicProperties","recordNumber","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","behavior","preparations","disposition","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","samplingEffort","sampleSizeUnit","measurementDeterminedDate","relationshipAccordingTo","resourceRelationshipID","measurementRemarks","measurementValue","relationshipRemarks","resourceID","relationshipEstablishedDate","relationshipOfResource","measurementMethod","measurementID","measurementType","measurementUnit","measurementDeterminedBy","measurementAccuracy","relatedResourceID","organismID","organismName","organismScope","associatedOrganisms","previousIdentifications","organismRemarks","collectionID","datasetID","institutionCode","fieldNotes","eventRemarks","datasetName","ownerInstitutionCode","otherCatalogNumbers","materialSampleID","decimalLatitude processed","decimalLongitude processed","Coordinate uncertainty - processed"
"065ff076-4a28-41cb-81f9-59e3028d86f5","85296865",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2015-06-26",,,"26","06","2015",,,,,,,,,,,,"NO2594",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.035552","-3.229183","707.1"
"0669eeeb-bd40-457d-a712-cb772252a9b6","117376232","no key-SAMPLE",,"no key",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2000-03-22",,,"22","03","2000","2000-03-22","22","03","2000",,,,,,,,"NJ01",,,,,,"Accepted",,,"HumanObservation","present",,,,"3655455",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000793",,,,,,,,"57.215865","-3.574633","7071.1"
"0673bbf5-1ef9-4bb4-b894-96953a59189d","121794903",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2017-06-16",,,"16","06","2017",,,,,,,,,,,,"NH91U",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.25005","-3.708693","1414.2"
"069378d4-c2dc-4432-9a76-cf1cb8083737","87400759",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2013-04-25",,,"25","04","2013",,,,,,,,,,,,"NO3898",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.073398","-3.016002","707.1"
"069c39a9-e282-477f-a93f-41d16b2839aa","117376695","no key-SAMPLE",,"no key",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1998-04-30",,,"30","04","1998","1998-04-30","30","04","1998",,,,,,,,"NJ50",,,,,,"Accepted",,,"HumanObservation","present",,,,"3655706",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000793",,,,,,,,"57.133694","-2.745056","7071.1"
"06beb14a-f5d4-40da-b930-e5c64a7a7a72","248886747","no key-SAMPLE",,"no key",,"CC-BY-NC",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1988-04",,,"","04","1988","1991-07",,"07","1991","13034500",,,,,,,"NH72",,,,,,"Accepted - considered correct",,,"HumanObservation","present",,,,"GIB52038",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000147","British Trust for Ornithology",,,,,,,"57.298427","-4.076088","7071.1"
"06cb81eb-45d7-4fe4-a9e6-64640e5d8348","117376540","no key-SAMPLE",,"no key",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1997-03-14",,,"14","03","1997","1997-03-14","14","03","1997",,,,,,,,"NJ12",,,,,,"Accepted",,,"HumanObservation","present",,,,"3655311",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000793",,,,,,,,"57.307633","-3.412549","7071.1"
"06cdd503-5f37-4443-801e-82d72368904c","37478955",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1980-08-17",,,"17","08","1980",,,,,,,,,,,,"NH9916",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.228159","-3.666266","707.1"
"070dd372-b789-45ab-8596-7a94f14ad3f3","117376302","no key-SAMPLE",,"no key",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1999-03-25",,,"25","03","1999","1999-03-25","25","03","1999",,,,,,,,"ND05",,,,,,"Accepted",,,"HumanObservation","present",,,,"3655735",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000793",,,,,,,,"58.472854","-3.630479","7071.1"
"072a4afd-a893-4a6a-8afe-e9552f95e41c","222629207","1-SAMPLE",,"1",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2005",,,"","","2005","2005",,,"2005","11052139",,,,,,,"NO59C",,,,,,"Accepted",,,"HumanObservation","present",,,,"NESBBA0206-17610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000571","The Scottish Ornithologists' Club",,,,,,,"57.043463","-2.809171","1414.2"
"072c241d-5d08-4f5d-a2e7-1b349fcf0669","9967899",,,,,"OGL","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1997-04-30",,,"30","04","1997",,,,,,,,,,,,"NC5709",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO/JNCC/RSPB partnership)",,,,"58.051639","-4.416195","707.1"
"07363f53-e2c4-436d-874c-cc36fec73f07","45942408",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2000-08-24",,,"24","08","2000",,,,,,,,,,,,"NH9760",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.622774","-3.717788","707.1"
"07609ea9-c78e-495c-9b0b-374b4b64d1d6","95418430",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2012-04-07",,,"07","04","2012",,,,,,,,,,,,"NH95D",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.589827","-3.824979","1414.2"
"07bb3c8c-4d73-4856-bab1-9721996a3369","77387093",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2013-10-11",,,"11","10","2013",,,,,,,,,,,,"NH9709",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.164862","-3.696491","707.1"
"07df2a2d-0424-4e75-81fe-312df7ef51e4","101740336",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2017-04-07",,,"07","04","2017",,,,,,,,,,,,"NJ01E",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.250934","-3.642431","1414.2"
"07ef8ff7-2877-4d6f-ab19-13379d32805d","119296552","SOC/HighlandBirdClub2002-SAMPLE",,"SOC/HighlandBirdClub2002",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2002-07-11",,,"11","07","2002","2002-07-11","11","07","2002","9794224",,,,,,,"NH45U",,,,,,"Accepted",,,"HumanObservation","present",,,,"4418",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000453","The Scottish Ornithologists' Club",,,,,,,"57.595007","-4.561541","1414.2"
"07fcd9b9-1a75-4960-9d9c-8503c8c205a8","1983.2263",,,,,"CC-BY-NC","World Museum, National Museums Liverpool",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - correct","Accepted - correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1937-10-26",,,"26","10","1937",,,,,,,,,,,,"NN9458",,,,,,,,,"PreservedSpecimen","present",,,,,,,,,"Adult",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NML",,,"British bird study skins in the collections of World Museum, National Museums Liverpool",,,,"56.706243","-3.724798","707.1"
"084de61c-8cce-4768-ba45-90d768f4e92a","248185440","no key-SAMPLE",,"no key",,"CC-BY-NC",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1988-04",,,"","04","1988","1991-07",,"07","1991","13022021",,,,,,,"NJ02",,,,,,"Accepted - considered correct",,,"HumanObservation","present",,,,"GIB52049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000147","British Trust for Ornithology",,,,,,,"57.305659","-3.57847","7071.1"
"086dfee8-b12c-4a76-98c7-b1ef8d2feb53","96320047",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2011-07-01",,,"01","07","2011",,,,,,,,,,,,"NH9718",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.245673","-3.700203","707.1"
"0879315e-c65a-4bd5-ba0b-d5e600eded1f","50218946",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2008-05-21",,,"21","05","2008",,,,,,,,,,,,"NJ0630",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.355356","-3.55567","707.1"
"08a92a4f-4bd6-444c-9455-0c0873b58a27","117344915","ScottishCrossbill2008-SAMPLE",,"ScottishCrossbill2008",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2008-01-15",,,"15","01","2008","2008-01-15","15","01","2008","9669286",,,,,,,"NH5938",,,,,,"Accepted",,,"HumanObservation","present",,,,"473",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000601",,,,,,,,"57.415085","-4.340794","707.1"
"08c55530-5a5e-4155-a17a-6893a5e61cde","226162391","Scotland2006-2011-SAMPLE",,"Scotland2006-2011",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2006",,,"","","2006","2011",,,"2011","11452120",,,,,,,"NC40W",,,,,,"Accepted",,,"HumanObservation","present",,,,"BCTP2012_19812",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000811",,,,,,,,"57.990503","-4.555893","1414.2"
"08d29b36-4750-4ecc-8136-f12125718d97","117345109","ScottishCrossbill2008-SAMPLE",,"ScottishCrossbill2008",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2008-02-16",,,"16","02","2008","2008-02-16","16","02","2008","9669435",,,,,,,"NJ4004",,,,,,"Accepted",,,"HumanObservation","present",,,,"182",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000601",,,,,,,,"57.127552","-2.984448","707.1"
"08f156cb-680f-4327-8bde-a6b0990cbc39","117376534","no key-SAMPLE",,"no key",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2002-03-19",,,"19","03","2002","2002-03-19","19","03","2002",,,,,,,,"NH58",,,,,,"Accepted",,,"HumanObservation","present",,,,"3655828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000793",,,,,,,,"57.830974","-4.443511","7071.1"
"090fa971-e299-4881-8df6-438c0d968a5b","117344687","ScottishCrossbill2008-SAMPLE",,"ScottishCrossbill2008",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2008-02-10",,,"10","02","2008","2008-02-10","10","02","2008","9669446",,,,,,,"NC5504",,,,,,"Accepted",,,"HumanObservation","present",,,,"867",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000601",,,,,,,,"58.006124","-4.446979","707.1"
"0929b98e-b542-47cd-b03c-e6aa8f9593e7","CI00004200007O8K","CI000042000027GG",,"CI0000420000003G",,"CC-BY-NC","NESBREC",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted","Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2000-04-08",,,"08","04","2000",,,,,,,,,,,,"NO3295",,,,,,"",,,"HumanObservation","present",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NESBReC",,,"North East Scotland Birds 1883 - 2010",,,,"57.045612","-3.114137","707.1"
"092f7543-41f2-4c0d-ba88-4400619d87eb","39070372",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2003-09-06",,,"06","09","2003",,,,,,,,,,,,"NJ0328",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.336772","-3.604726","707.1"
"0949b758-fb7f-44db-a923-bd63f9967873","54946783",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2008-11-01",,,"01","11","2008",,,,,,,,,,,,"NH36L",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.626668","-4.764784","1414.2"
"09514827-9008-4f69-a1df-5e2bfdde02d9","117376401","no key-SAMPLE",,"no key",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1999-03-03",,,"03","03","1999","1999-03-03","03","03","1999",,,,,,,,"NN77",,,,,,"Accepted",,,"HumanObservation","present",,,,"3655421",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000793",,,,,,,,"56.849563","-4.051158","7071.1"
"0980768e-d1ed-4450-8e9e-16caad4f76e7","120114133",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2017-07-04",,,"04","07","2017",,,,,,,,,,,,"NH90",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.123892","-3.735914","7071.1"
"09967a5e-f654-4e86-83d9-a5eb295bf346","90609053",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2014-03-15",,,"15","03","2014",,,,,,,,,,,,"NH8302",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.098675","-3.924579","707.1"
"0998c192-6ab7-4675-9d67-8c8394f2f983","95017449",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2011-02-09",,,"09","02","2011",,,,,,,,,,,,"NH33K",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.33956","-4.74316","1414.2"
"099fc9f1-9cea-4251-9df4-c9d789d40d4c","39489847",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1984-03-06",,,"06","03","1984",,,,,,,,,,,,"NJ0216",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.228808","-3.616599","707.1"
"09bb96ee-bfc6-450b-b8ad-ae3d7a0dc270","69429868",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2010-08-11",,,"11","08","2010",,,,,,,,,,,,"NJ0216",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.228808","-3.616599","707.1"
"09d5bd12-01d9-45f8-ac55-22b9f29b13f5","117376816","no key-SAMPLE",,"no key",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1999-04-09",,,"09","04","1999","1999-04-09","09","04","1999",,,,,,,,"NH36",,,,,,"Accepted",,,"HumanObservation","present",,,,"3655635",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000793",,,,,,,,"57.644612","-4.76615","7071.1"
"09efa0f6-6e66-4f8b-912b-bba78a9e8080","111714824",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2018-04-22",,,"22","04","2018",,,,,,,,,,,,"NH9920",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.264075","-3.667888","707.1"
"0a2f3043-c015-436e-b669-785849daebc7","226132312","Scotland2006-2011-SAMPLE",,"Scotland2006-2011",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2006",,,"","","2006","2011",,,"2011","11456131",,,,,,,"NJ31K",,,,,,"Accepted",,,"HumanObservation","present",,,,"BCTP2012_19921",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000811",,,,,,,,"57.185185","-3.076975","1414.2"
"0a70a1ae-6e2a-45a3-810b-13e4d29f0d93","117344667","ScottishCrossbill2008-SAMPLE",,"ScottishCrossbill2008",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2008-03-02",,,"02","03","2008","2008-03-02","02","03","2008","9669492",,,,,,,"NC4504",,,,,,"Accepted",,,"HumanObservation","present",,,,"865",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000601",,,,,,,,"58.002759","-4.616008","707.1"
"0acc2ed3-25f9-418e-85e7-e95b0abaa28e","76485182",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2013-04-25",,,"25","04","2013",,,,,,,,,,,,"NO3897",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.064416","-3.015757","707.1"
"0ad2371f-ef3d-4123-ae4f-1a42f0936fac","117376452","no key-SAMPLE",,"no key",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2000-01-31",,,"31","01","2000","2000-01-31","31","01","2000",,,,,,,,"NH73",,,,,,"Accepted",,,"HumanObservation","present",,,,"3655646",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000793",,,,,,,,"57.388195","-4.081162","7071.1"
"0adcdcd0-30bb-495d-8290-8b833239cd5f","75383119",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2011-06-01",,,"01","06","2011",,,,,,,,,,,,"NH90N",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.14185","-3.736755","1414.2"
"0add1def-460f-40ab-9a3b-dd71f3177300","14037266",,,,,"OGL","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2015-04-18",,,"18","04","2015",,,,,,,,,,,,"NJ3911",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO/JNCC/RSPB partnership)",,,,"57.190292","-3.002664","707.1"
"0b1d4e6a-57b3-4191-bc15-6431ca4fd64a","64021791",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2008-04-26",,,"26","04","2008",,,,,,,,,,,,"NH90U",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.160261","-3.704548","1414.2"
"0b25c458-9a26-4544-9229-59c81f11f3db","117376336","no key-SAMPLE",,"no key",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1998-04-20",,,"20","04","1998","1998-04-20","20","04","1998",,,,,,,,"NJ04",,,,,,"Accepted",,,"HumanObservation","present",,,,"3655700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000793",,,,,,,,"57.485244","-3.586212","7071.1"
"0b6ed43c-4b83-4ff6-a550-9b34f79c0267","249210516","no key-SAMPLE",,"no key",,"CC-BY-NC",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1988-04",,,"","04","1988","1991-07",,"07","1991",,,,,,,,"NH77",,,,,,"Accepted - considered correct",,,"HumanObservation","present",,,,"GIBTET257436",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000147","British Trust for Ornithology",,,,,,,"57.747252","-4.101761","7071.1"
"0ba421c2-e400-4f1a-b0fc-f45779edd9b4","230001856","no key-SAMPLE",,"no key",,"CC-BY-NC",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1981-11",,,"","11","1981","1984-02",,"02","1984","11873911",,,,,,,"NN49",,,,,,"Accepted - considered correct",,,"HumanObservation","present",,,,"WIN46954",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000599","British Trust for Ornithology",,,,,,,"57.020008","-4.554797","7071.1"
"0bb51023-84c4-4b71-b3e9-c752001d4cdc","42670573",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1990-03-31",,,"31","03","1990",,,,,,,,,,,,"NO0892",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.01453","-3.508468","707.1"
